
1.144.96.133, 2869, 2, -33.88830566, 151.1227112, "2131"
1.144.96.190, 2480, 1, -33.88830566, 151.1227112, "2131"
1.144.96.25, 2800, 1, -33.88830566, 151.1227112, "2131"
121.211.83.203, 2031, 0, -33.88830566, 151.1227112, "2131"
1.144.96.96, 2153, 0, -33.88830566, 151.1227112, "2131"
49.180.163.17, 2450, 1, -33.88830566, 151.1227112, "2131"
58.110.201.235, 2305, 0, -33.88780212, 151.2367859, "2025"
58.110.201.171, 2260, 0, -33.88780212, 151.2367859, "2025"
203.14.171.44, 2065, 0, -33.88729858, 151.1242981, "2131"
58.173.72.179, 2050, 0, -33.88729858, 151.1242981, "2131"
121.216.158.4, 2250, 0, -33.88729858, 151.1242981, "2131"
14.200.243.202, 2176, 0, -33.88729858, 151.1242981, "2131"
121.216.158.4, 2250, 0, -33.88729858, 151.1242981, "2131"
60.242.186.137, 2010, 0, -33.88670349, 151.1975098, "2008"
203.33.162.168, 2150, 0, -33.88670349, 151.1975098, "2008"
203.7.10.161, 2145, 0, -33.88670349, 151.1975098, "2008"
49.182.151.39, 2541, 1, -33.88380432, 150.9614868, "2163"
101.191.48.240, 2095, 0, -33.88340759, 151.156189, "2040"
203.45.113.160, 2099, 0, -33.88340759, 151.156189, "2040"
60.225.40.166, 2228, 0, -33.88340759, 151.156189, "2040"
121.211.91.44, 2165, 0, -33.88340759, 151.156189, "2040"
58.110.64.10, 2640, 1, -33.88340759, 151.156189, "2040"
124.149.119.130, 2065, 0, -33.88330078, 151.166687, "2038"
49.195.7.216, 2541, 1, -33.88330078, 151.1000061, "2134"
124.149.116.4, 2447, 2, -33.88330078, 151.1499939, "2040"
27.33.70.3, 2050, 0, -33.88330078, 151.1499939, "2040"
49.195.12.139, 2031, 0, -33.88330078, 151.1499939, "2040"
152.76.1.244, 2050, 0, -33.88330078, 151.1166992, "2132"
152.76.1.244, 2170, 0, -33.88330078, 151.1166992, "2132"
152.76.1.244, 2560, 0, -33.88330078, 151.1166992, "2132"
203.55.211.53, 2295, 0, -33.88330078, 151.1499939, "2040"
152.76.1.244, 2200, 0, -33.88330078, 151.1166992, "2132"
152.76.1.244, 2560, 0, -33.88330078, 151.1166992, "2132"
152.76.1.244, 2200, 0, -33.88330078, 151.1166992, "2132"
124.169.138.208, 2031, 0, -33.88330078, 151.1499939, "2040"
121.217.142.251, , , -33.88330078, 151.166687, "2038"
58.164.21.188, 2101, 0, -33.88330078, 151.1000061, "2134"
121.218.39.174, , , -33.88330078, 151.1499939, "2040"
152.76.1.244, 2576, 1, -33.88330078, 151.1166992, "2132"
122.148.131.199, , , -33.88330078, 151.1499939, "2040"
101.190.231.41, 2099, 0, -33.88330078, 151.1000061, "2134"
49.181.209.83, 2076, 0, -33.88330078, 151.2167053, "2010"
110.20.16.199, 2196, 0, -33.88330078, 151.1166992, "2132"
120.17.50.227, 2145, 0, -33.88330078, 151.1000061, "2134"
49.180.138.17, 2795, 1, -33.88330078, 151.2167053, "2010"
122.106.15.175, 2124, 0, -33.88330078, 151.1000061, "2134"
1.144.96.235, 2327, 0, -33.88330078, 151.1166992, "2132"
203.40.137.129, 2250, 0, -33.88139343, 151.1799927, "2037"
124.149.161.134, 2516, 0, -33.88139343, 151.1799927, "2037"
110.33.218.24, 2500, 0, -33.88139343, 151.1799927, "2037"
114.78.106.145, 2076, 0, -33.8809967, 151.079895, "2135"
49.180.100.22, 2250, 0, -33.87980652, 151.1622925, "2040"
124.149.70.158, 2040, 0, -33.87980652, 151.1622925, "2040"
121.211.67.96, 2113, 0, -33.87980652, 151.1622925, "2040"
124.168.35.215, 3730, 1, -33.87980652, 151.1622925, "2040"
122.149.234.117, 2529, 0, -33.87980652, 151.1622925, "2040"
124.149.61.97, 2453, 2, -33.87980652, 151.1622925, "2040"
121.217.154.6, 2388, 2, -33.87980652, 151.1622925, "2040"
110.33.200.23, 2450, 1, -33.87939453, 151.2192993, "2010"
203.158.58.245, 2010, 0, -33.87939453, 151.2192993, "2010"
203.20.167.10, 2010, 0, -33.87939453, 151.2192993, "2010"
203.158.51.58, 2526, 0, -33.87939453, 151.2192993, "2010"
121.217.204.14, 2560, 0, -33.87939453, 151.2192993, "2010"
203.158.48.154, 2145, 0, -33.87939453, 151.2192993, "2010"
60.241.132.140, 2065, 0, -33.87939453, 151.2192993, "2010"
124.168.183.167, 2315, 1, -33.87939453, 151.2192993, "2010"
49.195.195.18, 2065, 0, -33.87939453, 151.2192993, "2010"
121.209.164.223, 2570, 0, -33.8789978, 150.9993896, "2162"
49.181.196.153, 2753, 0, -33.87789917, 151.1400146, "2045"
49.181.196.49, 2650, 1, -33.87789917, 151.1400146, "2045"
49.191.136.71, 2500, 0, -33.87789917, 151.1400146, "2045"
60.225.15.131, 2206, 0, -33.87609863, 151.1655884, "2040"
120.155.31.37, 2145, 0, -33.87480164, 151.2279968, "2011"
101.179.248.175, 2640, 1, -33.87199402, 151.033905, "2141"
203.33.164.231, 2194, 0, -33.87199402, 151.033905, "2141"
122.149.200.46, 2320, 0, -33.87199402, 151.033905, "2141"
115.70.91.131, 2283, 0, -33.87199402, 151.033905, "2141"
203.217.47.20, , , -33.87190247, 151.0310059, "2141"
203.40.92.133, 2447, 2, -33.87150574, 151.2276917, "2011"
101.161.243.247, 2740, 0, -33.87080383, 151.2388916, "2027"
122.148.39.88, 2500, 0, -33.87010193, 150.8612061, "2176"
1.144.97.96, 2025, 0, -33.86979675, 151.1940002, "2009"
110.33.208.197, 2031, 0, -33.86979675, 151.1940002, "2009"
49.181.222.101, 2550, 2, -33.86979675, 151.1940002, "2009"
124.168.150.152, 2194, 0, -33.86979675, 151.1940002, "2009"
1.144.97.118, 2485, 0, -33.86979675, 151.1940002, "2009"
1.144.97.41, 2830, 1, -33.86979675, 151.1940002, "2009"
1.144.97.13, 2750, 0, -33.86979675, 151.1940002, "2009"
1.144.97.113, 2259, 0, -33.86979675, 151.1940002, "2009"
1.144.97.79, 2790, 1, -33.86979675, 151.1940002, "2009"
1.144.97.14, 2037, 0, -33.86979675, 151.1940002, "2009"
1.144.97.17, 2873, 3, -33.86979675, 151.1940002, "2009"
1.144.97.46, 2440, 1, -33.86979675, 151.1940002, "2009"
124.168.42.39, 2550, 2, -33.86979675, 151.1940002, "2009"
115.70.45.63, 2640, 1, -33.86979675, 151.1940002, "2009"
14.200.3.162, 2039, 0, -33.86740112, 151.1290894, "2046"
101.176.131.49, 2351, 1, -33.86669922, 151.1000061, "2137"
1.129.96.235, 2560, 0, -33.86669922, 151.1832886, "2039"
1.129.96.48, 2217, 0, -33.86669922, 151.1832886, "2039"
120.17.59.185, 2031, 0, -33.86669922, 150.9500122, "2165"
1.129.96.71, 2452, 1, -33.86669922, 151.1832886, "2039"
1.129.96.76, 2217, 0, -33.86669922, 151.1832886, "2039"
101.164.240.135, 2065, 0, -33.86669922, 151.1000061, "2137"
1.129.96.209, , , -33.86669922, 151.1832886, "2039"
1.129.96.252, 2145, 0, -33.86669922, 151.1832886, "2039"
1.129.96.23, 2291, 0, -33.86669922, 151.1832886, "2039"
1.129.96.91, 2843, 2, -33.86669922, 151.1832886, "2039"
1.129.96.118, 2145, 0, -33.86669922, 151.1832886, "2039"
1.129.96.8, 2590, 1, -33.86669922, 151.1832886, "2039"
101.190.233.112, 2528, 0, -33.86669922, 151.1832886, "2039"
1.129.96.252, 2145, 0, -33.86669922, 151.1832886, "2039"
202.159.183.26, 2065, 0, -33.86669922, 151.1832886, "2039"
1.129.96.19, 2460, 1, -33.86669922, 151.1832886, "2039"
1.129.96.161, 2830, 1, -33.86669922, 151.1832886, "2039"
1.129.96.85, 2640, 1, -33.86669922, 151.1832886, "2039"
